respondent,group,questionnaire,submitted_timestamp,source_path,question_code,question_text,type,subscale,category,accuracy,stimulus_form,stimulus_title,response_raw,response_clean,response_numeric,score_value,score_confidence,score_method,score_explanation
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.1,10.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,Short,The Office,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.2,10.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,The Office,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.1,11.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Sherlock Holmes,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.2,11.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Sherlock Holmes,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.1,12.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor2,hit,Short,The Office,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.2,12.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor2,hit,Short,The Office,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13,"13. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Short,Abbot Elementary,"Jacob, Schementy, and Barbara were in the teachers lounge eating pizza for lunch. Jacob brought “detroit” style pizza for Mr Eddie, which he has previously said was his favorite. This was a lie. He reveals to the group he actually doesn’t like pizza and they are all dismayed. They start asking if he likes x,y,z foods. It’s revealed he is a very picky eater. Mr johnson the janitor begins to question whether Mr Eddie likes bacon or not.","Jacob, Schementy, and Barbara were in the teachers lounge eating pizza for lunch. Jacob brought “detroit” style pizza for Mr Eddie, which he has previously said was his favorite. This was a lie. He reveals to the group he actually doesn’t like pizza and they are all dismayed. They start asking if he likes x,y,z foods. It’s revealed he is a very picky eater. Mr johnson the janitor begins to question whether Mr Eddie likes bacon or not.",,85.0,95.0,stage5_recall_keymoment,"The participant correctly recalls that Mr. Eddie (Gregory) is pressured to eat pizza, reveals he is a picky eater, and is quizzed by his colleagues about other foods (MODEL EVENTS 1, 4-5, 9-12). They also mention Mr. Johnson and the reactions of the other teachers, though they misattribute the bacon comment and do not mention the Lady Gaga joke or Gregory fleeing the lounge. The response is highly accurate with minor omissions."
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13.1,13.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14,14. What happens at the end of this scene?,multiple,recall,target,,Short,Abbot Elementary,A. Gregory leaves the room,A. Gregory leaves the room,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14.1,14.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15,15. Did you understand the scene while watching it last week?,binary,comprehension,target,,Short,Abbot Elementary,4 = Understood it without issue,4 = Understood it without issue,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15.1,15.1. What helped your understanding?,open-ended,comprehension,target,,Short,Abbot Elementary,That I had previously seen this episode and remembered the context. It stood out to be bc of the humor and as a food lover I think it stuck in my head bc of that.,That I had previously seen this episode and remembered the context. It stood out to be bc of the humor and as a food lover I think it stuck in my head bc of that.,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,16,"16. Consider the image above. Thinking back to the videos you watched last week, what emotions do you remember feeling during this scene? Select all options that apply.",multiple,emotion,target,,Short,Abbot Elementary,Amusement,Amusement,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,17,17. How easy or difficult was it to remember details from this scene?,likert,strength,target,,Short,Abbot Elementary,4 = Very easy,4 = Very easy,4.0,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,18,"18. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Long,Mad Max,"Furiosa (I think that’s her name?) takes off with women who are being bred under the guise of a supply run. Her leader finds out and sends their army after her. Mad Max is in their custody and is being used for his blood, one of the men attaches him to the front of his car which we see in this image/scene. It’s like a police chase through the desert with guns and bombs and arrows that explode","Furiosa (I think that’s her name?) takes off with women who are being bred under the guise of a supply run. Her leader finds out and sends their army after her. Mad Max is in their custody and is being used for his blood, one of the men attaches him to the front of his car which we see in this image/scene. It’s like a police chase through the desert with guns and bombs and arrows that explode",,20.0,90.0,stage5_recall_keymoment,"The response references Furiosa fleeing with the wives and a chase/fight scene, which loosely aligns with the War Rig being attacked and a chaotic battle. However, it lacks mention of the Buzzards, the specific high-speed battle details, the War Boys' suicide attack, or Furiosa's tactical driving. The inclusion of Mad Max chained to the car is accurate for the film but not specific to this key moment."
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,18.1,18.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Long,Mad Max,4 = Extremely confident,4 = Extremely confident,4.0,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,19,19. What happens at the end of this scene?,multiple,recall,target,,Long,Mad Max,C. Furiosa and her crew successfully protect their rig and drive away,C. Furiosa and her crew successfully protect their rig and drive away,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,19.1,19.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Long,Mad Max,2 = Somewhat confident,2 = Somewhat confident,2.0,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,2.1,2.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Wonder Woman,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,2.2,2.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Wonder Woman,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20,20. Did you understand the scene while watching it last week?,binary,comprehension,target,,Long,Mad Max,2 = Somewhat,2 = Somewhat,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20.1,20.1. What helped your understanding?,open-ended,comprehension,target,,Long,Mad Max,Just paying attention to every detail and making inferences. I understood quickly why furiosa was taking the women,Just paying attention to every detail and making inferences. I understood quickly why furiosa was taking the women,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20.1,20.1. What would have improved your understanding?,open-ended,comprehension,target,,Long,Mad Max,Having seen the movie before and knowing the lore behind the Mad Max franchise.,Having seen the movie before and knowing the lore behind the Mad Max franchise.,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,21,"21. Consider the image above. Thinking back to the videos you watched last week, what emotions do you remember feeling during this scene? Select all options that apply.",multiple,emotion,target,,Long,Mad Max,Suspense,Suspense,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,22,22. How easy or difficult was it to remember details from this scene?,likert,strength,target,,Long,Mad Max,2 = Difficult,2 = Difficult,2.0,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,23,"23. Overall, how well do you think you remembered the video content from last week?",likert,general,,,,,4 = Extremely well,4 = Extremely well,4.0,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,24,24. How confident are you in your answers on this questionnaire?,likert,general,,,,,4 = Extremely confident,4 = Extremely confident,4.0,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,25,"25. Did you watch ""Abbott Elementary"" again after the session last week?",,,,,,,Yes,Yes,,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,26,"26. Did you watch ""Mad Max: Fury Road"" again after the session last week?",binary,watch,,,,,No,No,0.0,,,,
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,3.1,3.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,Short,Schittss Creek,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,3.2,3.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,Schittss Creek,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,4.1,4.1. Did you see this scene in the videos you watched last week?,binary,recognition,key,hit,Short,Abbot Elementary,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,4.2,4.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Short,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
100,E,Post,2025-10-25 16:21:27,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.1,5.1. Did you see this scene in the videos you watched last week?,binary,recognition,unseen,miss,Short,Abbot Elementary,No,No,0.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
